Time_s,Hour,User_ID,Lat,Lon,Demand_Mbps,TN_Eval_BS,TN_Eval_MHz,TN_Reason,NTN_Eval_Beam,NTN_Eval_MHz,NTN_Reason,Final_State
0,0.0,0.0,1643,45.4079,-75.6592,0.52,BS_631,19.64,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1644,45.2054,-75.5875,0.61,BS_182,19.84,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1645,44.4862,-76.4293,0.82,BS_82,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1646,45.2964,-75.4117,2.79,BS_560,19.75,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1647,46.457,-80.9465,0.52,BS_297,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1648,46.3273,-81.1476,0.13,BS_126,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1649,45.2089,-75.7737,3.22,BS_44,19.85,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1650,45.3863,-75.5768,0.67,BS_280,19.86,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1651,43.3455,-79.9964,0.16,BS_115,19.77,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1652,46.7303,-80.7209,0.59,BS_397,100.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1653,46.3886,-80.974,0.94,BS_490,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1654,43.0706,-81.3338,0.31,BS_49,19.48,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1655,43.1637,-79.7833,0.37,BS_8,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1656,43.386,-79.9303,3.03,BS_119,19.59,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1657,43.0458,-81.1543,4.25,BS_235,19.57,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1659,43.2527,-79.8479,0.33,BS_7,18.39,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1660,43.2271,-79.9939,0.87,BS_144,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1661,43.2938,-80.0131,4.26,BS_363,19.26,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1662,43.7055,-79.316,0.14,BS_475,19.96,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1663,43.6568,-79.6864,3.31,BS_339,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1664,43.4802,-79.7957,0.18,BS_507,19.5,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1665,43.0,-81.4301,0.99,BS_59,19.8,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1666,43.2184,-79.723,0.42,BS_2,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1667,43.1577,-80.0226,0.89,BS_569,19.38,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1668,46.4697,-81.1473,0.16,BS_140,100.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1669,43.2951,-80.0017,3.02,BS_150,19.06,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1670,43.1557,-81.4013,3.17,BS_429,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1671,43.5568,-79.6826,0.47,BS_340,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1672,43.1996,-79.8413,0.73,BS_4,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1673,43.7308,-79.3618,4.67,BS_479,19.67,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1674,44.3011,-76.414,0.77,BS_593,19.9,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1675,43.9112,-79.4712,0.8,BS_406,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1676,43.7883,-79.3588,0.11,BS_99,19.42,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1678,43.6454,-79.6691,0.85,BS_339,19.62,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1680,45.4462,-75.6941,0.56,BS_633,19.38,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1681,43.0377,-81.4171,2.23,BS_64,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1682,43.0518,-81.435,0.76,BS_64,19.81,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1683,45.3472,-75.639,0.12,BS_634,19.31,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1684,43.6897,-79.3674,0.99,BS_166,19.06,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1685,45.2403,-75.5051,0.51,BS_191,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1687,43.0056,-81.0615,0.78,BS_551,19.66,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1688,43.0104,-81.3343,0.64,BS_60,19.92,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1689,45.3871,-75.586,3.27,BS_280,19.76,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1690,46.4534,-81.0591,0.18,BS_137,19.92,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1691,43.0067,-81.1969,0.83,BS_233,19.94,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1692,43.7051,-79.2786,2.42,BS_478,19.71,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1693,43.0803,-81.3593,0.38,BS_49,19.66,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1694,43.351,-79.8608,0.7,BS_104,19.64,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1695,43.0553,-79.5961,2.4,BS_321,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1696,43.2347,-79.8192,0.42,BS_0,19.63,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1697,43.7645,-79.4012,3.78,BS_91,19.43,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1698,43.091,-79.7591,0.12,BS_319,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1699,45.3948,-75.6491,0.82,BS_631,19.84,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1700,42.9126,-81.042,0.16,BS_536,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1701,45.2596,-75.6196,4.75,BS_179,19.94,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1702,44.2745,-76.4948,0.55,BS_262,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1704,42.9793,-81.2473,2.26,BS_709,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1705,42.7433,-81.231,0.62,BS_207,19.98,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1706,43.7609,-79.5929,0.46,BS_654,19.86,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1707,43.2863,-79.8978,0.53,BS_146,18.36,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1708,43.7084,-79.5379,0.41,BS_648,19.47,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1709,45.2679,-75.4923,0.47,BS_178,19.99,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1710,42.992,-81.311,0.89,BS_713,19.98,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1712,43.0946,-79.7682,0.33,BS_373,19.95,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1713,43.2403,-80.0524,0.63,BS_572,19.01,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1714,43.1612,-79.7099,0.7,BS_322,19.94,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1715,43.1424,-79.6818,0.94,BS_326,19.82,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1716,43.4124,-79.9555,0.57,BS_110,19.97,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1717,43.1656,-81.1478,0.63,BS_520,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1719,43.0729,-81.2434,4.88,BS_246,19.82,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1720,43.0037,-81.1418,0.52,BS_240,19.88,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1721,43.8341,-79.3495,0.89,BS_101,19.98,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1723,42.9055,-81.2918,0.55,BS_717,19.74,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1724,43.2178,-81.3299,2.19,BS_439,19.99,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1725,43.0837,-81.5894,0.42,BS_455,100.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1726,45.3971,-75.5989,0.7,BS_280,19.15,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1727,42.7204,-81.4503,0.2,BS_622,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1728,43.2027,-79.9378,0.33,BS_145,19.86,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1729,43.7245,-79.5256,0.74,BS_648,19.42,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1730,43.687,-79.6229,0.4,BS_334,19.94,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1731,42.9218,-81.4431,3.84,BS_62,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1732,43.7373,-79.2598,0.84,BS_474,19.89,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1733,42.9799,-81.2825,0.79,BS_726,19.73,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1734,43.3743,-79.946,0.64,BS_119,19.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1735,43.4689,-79.7029,0.91,BS_514,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1736,43.1815,-80.0776,0.81,BS_583,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1737,45.4478,-75.6798,4.86,BS_633,19.94,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1738,45.2351,-75.8073,0.63,BS_44,19.95,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1739,44.2121,-76.3945,0.71,BS_610,19.7,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1740,43.9327,-79.2764,0.76,BS_425,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1741,43.0643,-81.1178,0.92,BS_243,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1743,42.9725,-81.0189,0.19,BS_548,19.92,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1744,43.7987,-79.2689,0.14,BS_476,19.93,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1746,43.2943,-81.1619,0.5,BS_518,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1747,43.6904,-79.3146,0.5,BS_481,19.69,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1748,42.7853,-81.1282,0.39,BS_212,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1749,42.8257,-81.2808,2.25,BS_722,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1750,42.7882,-81.0672,0.41,BS_209,100.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1751,43.3704,-79.8526,2.03,BS_104,19.86,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1752,42.9146,-81.2169,3.57,BS_711,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1755,46.6322,-81.0852,0.63,BS_20,19.53,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1756,46.429,-80.9667,0.95,BS_314,19.64,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1757,43.6943,-79.264,0.74,BS_478,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1758,43.1996,-80.2516,3.98,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-048-007,300.0,Fully Served,LEO
0,0.0,0.0,1759,43.0004,-81.3853,0.45,BS_66,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1760,46.5182,-81.1325,4.85,BS_21,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1761,43.1235,-79.9412,0.71,BS_148,19.92,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1762,43.716,-79.4493,0.49,BS_167,19.53,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1763,46.4264,-80.9796,0.66,BS_314,19.56,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1765,44.3534,-76.4763,0.85,BS_261,19.94,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1766,45.3846,-75.5787,0.32,BS_280,19.97,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1767,46.6047,-81.0243,0.58,BS_306,19.76,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1768,43.8472,-79.3196,0.33,BS_95,19.96,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1769,43.7404,-79.3877,0.64,BS_163,19.92,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1770,45.1669,-75.5087,0.66,BS_185,19.9,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1771,43.4461,-79.9412,3.44,BS_105,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1772,43.6325,-79.6967,0.85,BS_339,19.5,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1773,43.5224,-79.8869,0.93,BS_753,19.85,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1774,43.1142,-80.0981,0.76,BS_586,19.8,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1775,45.3103,-75.6985,0.55,BS_639,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1776,43.7571,-79.5013,0.99,BS_645,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1777,43.9033,-79.2813,3.05,BS_727,19.28,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1778,43.2717,-81.4116,3.03,BS_438,19.68,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1779,45.3718,-75.7194,2.78,BS_632,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1780,43.2451,-80.0355,0.52,BS_572,18.87,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1781,44.3733,-76.4068,0.92,BS_90,19.69,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1782,43.6272,-79.337,0.46,BS_177,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1783,43.4748,-79.7693,2.78,BS_512,19.88,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1784,42.958,-81.2986,0.4,BS_726,19.8,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1785,43.11,-79.8658,0.13,BS_383,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1786,44.2784,-76.4786,2.76,BS_262,19.96,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1787,43.6015,-79.6096,0.11,BS_337,19.8,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1788,43.0336,-81.3563,0.7,BS_53,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1789,43.1248,-80.5489,3.99,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-048-007,300.0,Fully Served,LEO
0,0.0,0.0,1790,43.1329,-79.6861,0.64,BS_326,19.91,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1791,42.9522,-81.0788,0.62,BS_559,19.82,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1792,45.696,-78.8951,1.0,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-066-003,300.0,Fully Served,LEO
0,0.0,0.0,1793,43.6619,-79.563,0.33,BS_346,19.72,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1794,43.5848,-79.5979,0.47,BS_338,19.8,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1795,44.3833,-79.7732,0.9,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-066-003,300.0,Fully Served,LEO
0,0.0,0.0,1796,42.8667,-81.3301,0.59,BS_720,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1797,44.2523,-76.5805,4.57,BS_251,19.65,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1798,45.4595,-76.2852,0.46,BS_460,19.97,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1799,43.1868,-81.65,0.87,BS_450,100.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1800,43.0675,-81.2384,0.91,BS_246,19.94,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1801,46.8678,-80.991,4.66,BS_688,100.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1802,43.1047,-80.095,0.94,BS_586,19.96,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1803,43.4874,-79.8162,2.72,BS_510,19.76,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1804,43.8148,-79.458,0.18,BS_97,18.83,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1805,46.5764,-81.1496,2.36,BS_18,19.48,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1806,42.8111,-81.4457,0.4,BS_624,19.99,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1807,43.2481,-79.8134,0.47,BS_9,19.78,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1808,43.5413,-79.7005,0.41,BS_340,19.97,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1809,45.269,-75.5598,0.93,BS_193,19.75,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1811,45.4191,-75.6295,0.79,BS_642,19.68,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1812,44.1725,-76.6665,0.87,BS_252,19.76,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1813,43.7036,-79.3867,0.55,BS_157,18.86,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1814,43.6435,-79.42,0.17,BS_170,19.94,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1815,43.7526,-79.506,2.98,BS_645,19.92,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1816,43.2196,-79.7969,0.62,BS_10,18.65,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1817,46.4143,-80.933,0.35,BS_496,19.77,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1818,43.2077,-79.6859,0.42,BS_329,19.93,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1819,43.0304,-81.4349,0.48,BS_64,19.72,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1820,42.7307,-81.284,0.95,BS_211,100.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1821,46.4572,-81.2012,0.6,BS_131,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1823,45.5069,-75.3863,4.67,BS_664,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1824,42.6842,-81.2325,3.27,BS_202,19.89,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1825,43.7916,-79.3897,0.96,BS_99,19.15,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1826,44.5205,-78.425,0.49,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-066-003,300.0,Fully Served,LEO
0,0.0,0.0,1827,42.9005,-81.406,0.76,BS_616,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1828,45.344,-75.7749,0.83,BS_35,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1829,42.9778,-81.3817,0.86,BS_48,19.66,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1830,45.2862,-75.5811,0.18,BS_193,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1831,42.9003,-81.1363,0.39,BS_552,19.81,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1833,42.7709,-81.2594,0.68,BS_213,19.88,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1834,42.962,-81.1225,0.58,BS_547,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1835,43.2821,-79.9556,2.23,BS_150,19.53,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1836,46.5926,-80.9849,0.94,BS_306,19.95,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1837,44.0186,-79.3272,0.57,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-066-003,300.0,Fully Served,LEO
0,0.0,0.0,1838,43.7771,-79.3704,2.75,BS_99,19.71,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1839,42.7566,-81.1662,4.44,BS_199,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1840,42.8199,-81.3901,0.31,BS_618,19.61,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1841,43.3606,-80.0836,0.12,BS_370,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1842,43.3322,-80.0548,0.92,BS_350,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1843,43.671,-79.3009,0.57,BS_481,19.43,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1844,43.3775,-79.7458,0.14,BS_515,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1845,46.6574,-81.0192,0.84,BS_686,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1846,46.3714,-80.9208,0.52,BS_496,19.92,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1847,44.3279,-76.4105,0.92,BS_605,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1848,43.2308,-81.2796,0.69,BS_428,19.94,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1849,44.3252,-76.2746,0.42,BS_602,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1850,43.3676,-79.9608,2.95,BS_106,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1851,45.3456,-75.7445,2.36,BS_640,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1852,44.014,-79.1973,0.83,BS_427,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1853,45.3374,-75.5216,0.11,BS_277,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1854,42.8112,-81.3643,0.33,BS_618,19.55,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1855,43.0984,-81.0834,0.19,BS_523,19.76,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1856,44.3931,-76.5422,0.9,BS_225,19.96,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1857,42.959,-81.1842,0.77,BS_716,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1858,43.2951,-79.9783,0.76,BS_150,19.69,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1859,44.326,-76.2383,0.15,BS_606,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1860,45.2816,-75.8712,2.16,BS_39,19.92,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1861,45.4004,-75.6921,0.61,BS_641,19.68,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1862,43.7703,-79.4628,0.59,BS_172,19.94,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1863,46.4013,-80.8406,0.1,BS_495,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1864,45.4201,-75.5652,0.3,BS_271,19.27,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1865,42.9642,-80.1929,0.67,BS_291,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1866,43.0263,-81.181,3.04,BS_244,18.79,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1867,43.8296,-79.4506,0.95,BS_97,19.02,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1868,43.1582,-81.128,0.64,BS_520,19.88,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1869,45.1767,-75.6514,0.83,BS_692,19.83,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1870,43.0803,-79.7149,0.84,BS_323,19.67,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1871,43.167,-80.0069,0.71,BS_569,19.28,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1872,43.593,-79.7669,0.93,BS_744,19.92,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1873,45.1841,-75.683,0.78,BS_692,19.93,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1874,43.3159,-80.1154,0.71,BS_371,19.8,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1875,43.4728,-79.8709,0.65,BS_114,19.98,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1876,46.5609,-81.0893,0.46,BS_12,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1878,43.6531,-79.4471,0.85,BS_160,19.47,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1879,43.6962,-79.3036,0.11,BS_475,19.95,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1880,46.642,-80.9863,0.81,BS_300,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1881,43.2001,-79.925,0.54,BS_145,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1882,43.3166,-79.8816,0.17,BS_118,19.24,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1884,45.3597,-75.7947,3.04,BS_43,19.38,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1885,43.2185,-81.351,0.79,BS_439,19.75,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1886,43.487,-79.7003,0.12,BS_514,19.74,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1887,43.6625,-79.4981,0.74,BS_156,19.94,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1888,43.753,-79.3011,3.64,BS_484,18.94,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1889,43.2011,-79.6857,0.62,BS_329,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1890,45.3341,-75.7486,0.95,BS_640,19.74,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1891,45.27,-75.6741,0.85,BS_192,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1892,43.1967,-79.8003,0.71,BS_10,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1893,43.4645,-79.8804,0.37,BS_114,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1894,43.0871,-79.9131,0.19,BS_377,19.91,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1895,43.8066,-79.1396,0.63,BS_736,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1896,43.273,-79.9232,0.58,BS_151,19.81,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1897,43.186,-79.2839,0.48,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-048-007,297.47,Fully Served,LEO
0,0.0,0.0,1898,43.1711,-79.8843,0.5,BS_5,18.99,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1899,43.7995,-79.5562,0.46,BS_656,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1900,45.4679,-75.5543,2.85,BS_267,19.95,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1901,46.593,-80.8904,0.54,BS_303,19.87,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1902,45.2937,-75.8759,3.01,BS_39,19.6,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1903,45.3949,-75.7159,0.88,BS_638,19.81,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1904,43.9367,-79.1523,3.88,BS_729,100.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,1905,42.6946,-81.364,0.83,BS_615,19.76,Fully Served,None,0.0,N/A,TN
